 6.49600000e-06  3.75717028e-03  6.49600000e-06  1.16928000e+00 
 6.59600000e-06  4.78059206e-03  6.59600000e-06  1.18728000e+00 
 6.69600000e-06  6.03628539e-03  6.69600000e-06  1.20528000e+00 
 6.79600000e-06  7.54474095e-03  6.79600000e-06  1.22328000e+00 
 6.89600000e-06  9.41868858e-03  6.89600000e-06  1.24128000e+00 
 6.99600000e-06  1.18161754e-02  6.99600000e-06  1.25928000e+00 
 7.09600000e-06  1.47205551e-02  7.09600000e-06  1.27728000e+00 
 7.19600000e-06  1.94363509e-02  7.19600000e-06  1.29528000e+00 
 7.29600000e-06  3.32210366e-02  7.29600000e-06  1.31328000e+00 
 7.39600000e-06  7.49285766e-02  7.39600000e-06  1.33128000e+00 
 7.49600000e-06  2.38068894e-01  7.49600000e-06  1.34928000e+00 
 7.57806144e-06  4.05784170e-01  7.57806144e-06  1.36405106e+00 
 7.66546748e-06  4.39717425e-01  7.66546748e-06  1.37978415e+00 
 7.76546748e-06  4.79889257e-01  7.76546748e-06  1.39778415e+00 
 7.86546748e-06  5.19533673e-01  7.86546748e-06  1.41578415e+00 
 7.96546748e-06  5.53308877e-01  7.96546748e-06  1.43378415e+00 
 8.06546748e-06  5.85194294e-01  8.06546748e-06  1.45178415e+00 
 8.16546748e-06  6.12428405e-01  8.16546748e-06  1.46978415e+00 
 8.26546748e-06  6.39580345e-01  8.26546748e-06  1.48778415e+00 
 8.36546748e-06  6.64018347e-01  8.36546748e-06  1.50578415e+00 
 8.46546748e-06  6.89359467e-01  8.46546748e-06  1.52378415e+00 
 8.56546748e-06  7.12871849e-01  8.56546748e-06  1.54178415e+00 
 8.66546748e-06  7.37647651e-01  8.66546748e-06  1.55978415e+00 
 8.76546748e-06  7.60849010e-01  8.76546748e-06  1.57778415e+00 
 8.86546748e-06  7.85480649e-01  8.86546748e-06  1.59578415e+00 
 8.96546748e-06  8.08567924e-01  8.96546748e-06  1.61378415e+00 
 9.06546748e-06  8.33207576e-01  9.06546748e-06  1.63178415e+00 
 9.16546748e-06  8.56258854e-01  9.16546748e-06  1.64978415e+00 
 9.26546748e-06  8.80967537e-01  9.26546748e-06  1.66778415e+00 
 9.36546748e-06  9.04021231e-01  9.36546748e-06  1.68578415e+00 
 9.46546748e-06  9.28824157e-01  9.46546748e-06  1.70378415e+00 
 9.56546748e-06  9.51902368e-01  9.56546748e-06  1.72178415e+00 
 9.66546748e-06  9.76807548e-01  9.66546748e-06  1.73978415e+00 
 9.76546748e-06  9.99921148e-01  9.76546748e-06  1.75778415e+00 
 9.86546748e-06  1.02492017e+00  9.86546748e-06  1.77578415e+00 
 9.96546748e-06  1.04805430e+00  9.96546748e-06  1.79378415e+00 
 1.00000000e-05  1.05733836e+00  1.00000000e-05  1.80000000e+00 
 1.00100000e-05  1.05915907e+00  1.00100000e-05  1.80000000e+00 
 1.00300000e-05  1.06385463e+00  1.00300000e-05  1.80000000e+00 
 1.00700000e-05  1.07312067e+00  1.00700000e-05  1.80000000e+00 
 1.01500000e-05  1.09134570e+00  1.01500000e-05  1.80000000e+00 
 1.02500000e-05  1.11374750e+00  1.02500000e-05  1.80000000e+00 
 1.03500000e-05  1.13551038e+00  1.03500000e-05  1.80000000e+00 
 1.04500000e-05  1.15597538e+00  1.04500000e-05  1.80000000e+00 
 1.05500000e-05  1.17394173e+00  1.05500000e-05  1.80000000e+00 
 1.06500000e-05  1.18805468e+00  1.06500000e-05  1.80000000e+00 
 1.07500000e-05  1.19742211e+00  1.07500000e-05  1.80000000e+00 
 1.08500000e-05  1.20260820e+00  1.08500000e-05  1.80000000e+00 
 1.09500000e-05  1.20512037e+00  1.09500000e-05  1.80000000e+00 
 1.10500000e-05  1.20623436e+00  1.10500000e-05  1.80000000e+00 
 1.11500000e-05  1.20663756e+00  1.11500000e-05  1.80000000e+00 
 1.12500000e-05  1.20680307e+00  1.12500000e-05  1.80000000e+00 
 1.13500000e-05  1.20684956e+00  1.13500000e-05  1.80000000e+00 
 1.14500000e-05  1.20688451e+00  1.14500000e-05  1.80000000e+00 
 1.15500000e-05  1.20688069e+00  1.15500000e-05  1.80000000e+00 
